City;Zip_Code;Kraj;Weight;Country
Jiřetín pod Bukovou;46843;Liberecký;0.03;Czechia
Jiřetín pod Jedlovou;40756;Ústecký;0.03;Czechia
Jiřice u Miroslavi;67178;Jihomoravský;0.03;Czechia
Jiřice u Moravských Budějovic;67154;Jihomoravský;0.03;Czechia
Jiříkov;79351;Moravskoslezský;0.03;Czechia
Jiříkovice;66451;Jihomoravský;0.03;Czechia
Jistebník;74282;Moravskoslezský;0.03;Czechia
Jivina;26762;Středočeský;0.03;Czechia
Jivina;29414;Středočeský;0.03;Czechia
Jívka;54213;Královéhradecký;0.03;Czechia
Jívová;78316;Olomoucký;0.03;Czechia
Jizbice;28802;Středočeský;0.03;Czechia
Jizerní Vtelno;29431;Středočeský;0.03;Czechia
Josefov;35709;Karlovarský;0.03;Czechia
Josefov;69621;Jihomoravský;0.03;Czechia
Josefův Důl;46844;Liberecký;0.03;Czechia
Josefův Důl;29307;Středočeský;0.03;Czechia
Kacákova Lhota;50601;Královéhradecký;0.03;Czechia
Kacanovy;51101;Liberecký;0.03;Czechia
Kaceřov;35751;Karlovarský;0.03;Czechia
Kačice;27304;Středočeský;0.03;Czechia
Kačlehy;37701;Jihočeský;0.03;Czechia
Kadov;38733;Jihočeský;0.03;Czechia
Kadov;67201;Jihomoravský;0.03;Czechia
Kájov;38221;Jihočeský;0.03;Czechia
Kalek;43132;Ústecký;0.03;Czechia
Kalenice;38716;Jihočeský;0.03;Czechia
Kaliště;25165;Středočeský;0.03;Czechia
Kaly;59455;Jihomoravský;0.03;Czechia
Kamberk;25706;Středočeský;0.03;Czechia
Kámen;40713;Ústecký;0.03;Czechia
Kamenice;25168;Středočeský;0.03;Czechia
Kameničky;53941;Pardubický;0.03;Czechia
Kameničná;56401;Pardubický;0.03;Czechia
Kamenná;78974;Olomoucký;0.03;Czechia
Kamenná;37401;Jihočeský;0.03;Czechia
Kamenná Horka;56802;Pardubický;0.03;Czechia
Kamenné Zboží;28802;Středočeský;0.03;Czechia
Kamenné Žehrovice;27301;Středočeský;0.03;Czechia
Kamenný Malíkov;37842;Jihočeský;0.03;Czechia
Kamenný Most;27326;Středočeský;0.03;Czechia
Kamenný Přívoz;25282;Středočeský;0.03;Czechia
Kamenný Újezd;33701;Plzeňský;0.03;Czechia
Kamenný Újezd;37381;Jihočeský;0.03;Czechia
Kamýk;41201;Ústecký;0.03;Czechia
Kamýk nad Vltavou;26263;Středočeský;0.03;Czechia
Kanice;34543;Plzeňský;0.03;Czechia
Kanice;66401;Jihomoravský;0.03;Czechia
Kaničky;34543;Plzeňský;0.03;Czechia
Kanina;27735;Středočeský;0.03;Czechia
Kaňovice;73936;Moravskoslezský;0.03;Czechia
Kaňovice;76341;Zlínský;0.03;Czechia
Káranice;50366;Královéhradecký;0.03;Czechia
Káraný;25075;Středočeský;0.03;Czechia
Karle;56802;Pardubický;0.03;Czechia
Karlík;25229;Středočeský;0.03;Czechia
Karlín;69614;Jihomoravský;0.03;Czechia
Karlova Studánka;79324;Moravskoslezský;0.03;Czechia
Karlova Ves;27023;Středočeský;0.03;Czechia
Karlovice;79323;Moravskoslezský;0.03;Czechia
Karlovice;51101;Liberecký;0.03;Czechia
Karlovice;76302;Zlínský;0.03;Czechia
Karolín;76821;Zlínský;0.03;Czechia
Kařez;33808;Plzeňský;0.03;Czechia
Kařízek;33808;Plzeňský;0.03;Czechia
Kasalice;53341;Pardubický;0.03;Czechia
Kašava;76319;Zlínský;0.03;Czechia
Kašnice;69172;Jihomoravský;0.03;Czechia
Kateřinice;75621;Zlínský;0.03;Czechia
Kateřinice;74258;Moravskoslezský;0.03;Czechia
Katov;59455;Jihomoravský;0.03;Czechia
Katusice;29425;Středočeský;0.03;Czechia
Kbel;34012;Plzeňský;0.03;Czechia
Kbel;28002;Středočeský;0.03;Czechia
Kbelany;33023;Plzeňský;0.03;Czechia
Kbelnice;50601;Královéhradecký;0.03;Czechia
Keblice;41002;Ústecký;0.03;Czechia
Keblov;25765;Středočeský;0.03;Czechia
Kejnice;34101;Plzeňský;0.03;Czechia
Kelčany;69649;Jihomoravský;0.03;Czechia
Kelníky;76307;Zlínský;0.03;Czechia
Kestřany;39821;Jihočeský;0.03;Czechia
Ketkovice;66491;Jihomoravský;0.03;Czechia
Klabava;33841;Plzeňský;0.03;Czechia
Kladeruby;75643;Zlínský;0.03;Czechia
Kladky;79854;Olomoucký;0.03;Czechia
Kladníky;75131;Olomoucký;0.03;Czechia
Kladno;53901;Pardubický;0.03;Czechia
Kladruby;41501;Ústecký;0.03;Czechia
Kladruby;33808;Plzeňský;0.03;Czechia
Kladruby;25801;Středočeský;0.03;Czechia
Kladruby nad Labem;53314;Pardubický;0.03;Czechia
Klamoš;50351;Královéhradecký;0.03;Czechia
Klapý;41116;Ústecký;0.03;Czechia
Klášter;33501;Plzeňský;0.03;Czechia
Klášter Hradiště nad Jizerou;29415;Středočeský;0.03;Czechia
Klášterec nad Orlicí;56182;Pardubický;0.03;Czechia
Klášterní Skalice;28163;Středočeský;0.03;Czechia
Klášterská Lhota;54371;Královéhradecký;0.03;Czechia
Kleneč;41301;Ústecký;0.03;Czechia
Klenová;34021;Plzeňský;0.03;Czechia
Klenovice na Hané;79823;Olomoucký;0.03;Czechia
Klentnice;69201;Jihomoravský;0.03;Czechia
Klešice;53803;Pardubický;0.03;Czechia
Klíčany;25069;Středočeský;0.03;Czechia
Klínec;25210;Středočeský;0.03;Czechia
Klíny;43601;Ústecký;0.03;Czechia
Klobuky;27374;Středočeský;0.03;Czechia
Klokočí;51101;Liberecký;0.03;Czechia
Klokočí;75361;Olomoucký;0.03;Czechia
Klopina;78973;Olomoucký;0.03;Czechia
Klopotovice;79821;Olomoucký;0.03;Czechia
Klučenice;26256;Středočeský;0.03;Czechia
Klučov;28201;Středočeský;0.03;Czechia
Kluky;29426;Středočeský;0.03;Czechia
Kluky;39819;Jihočeský;0.03;Czechia
Kly;27741;Středočeský;0.03;Czechia
Kmetiněves;27322;Středočeský;0.03;Czechia
Kněždub;69664;Jihomoravský;0.03;Czechia
Kněževes;67974;Jihomoravský;0.03;Czechia
Kněževes;25268;Středočeský;0.03;Czechia
Kněžice;28902;Středočeský;0.03;Czechia
Kněžice;53843;Pardubický;0.03;Czechia
Kněžičky;28908;Středočeský;0.03;Czechia
Kněžmost;29402;Středočeský;0.03;Czechia
Kněžnice;50601;Královéhradecký;0.03;Czechia
Kněžpole;68712;Zlínský;0.03;Czechia
Knovíz;27401;Středočeský;0.03;Czechia
Koberovy;46822;Liberecký;0.03;Czechia
Kobeřice;74727;Moravskoslezský;0.03;Czechia
Kobeřice u Brna;68401;Jihomoravský;0.03;Czechia
Kobylá nad Vidnavkou;79065;Olomoucký;0.03;Czechia
Kobylí;69110;Jihomoravský;0.03;Czechia
Kobylice;50401;Královéhradecký;0.03;Czechia
Kobylnice;66451;Jihomoravský;0.03;Czechia
Kobyly;46345;Liberecký;0.03;Czechia
Kocbeře;54464;Královéhradecký;0.03;Czechia
Kochánky;29474;Středočeský;0.03;Czechia
Koclířov;56911;Pardubický;0.03;Czechia
Kočí;53861;Pardubický;0.03;Czechia
Kočín;33141;Plzeňský;0.03;Czechia
Kočov;34815;Plzeňský;0.03;Czechia
Kohoutov;54401;Královéhradecký;0.03;Czechia
Kojátky;68501;Jihomoravský;0.03;Czechia
Kojetice;25072;Středočeský;0.03;Czechia
Kojice;53312;Pardubický;0.03;Czechia
Kokašice;34952;Plzeňský;0.03;Czechia
Kokory;75105;Olomoucký;0.03;Czechia
Kokořín;27723;Středočeský;0.03;Czechia
Kolaje;28904;Středočeský;0.03;Czechia
Koldín;56501;Pardubický;0.03;Czechia
Koleč;27329;Středočeský;0.03;Czechia
Kolešov;27004;Středočeský;0.03;Czechia
Kolešovice;27002;Středočeský;0.03;Czechia
Kolová;36001;Karlovarský;0.03;Czechia
Kolšov;78821;Olomoucký;0.03;Czechia
Komárno;76871;Zlínský;0.03;Czechia
Komárov;76361;Zlínský;0.03;Czechia
Komárov;39201;Jihočeský;0.03;Czechia
Komárov;78501;Olomoucký;0.03;Czechia
Komařice;37314;Jihočeský;0.03;Czechia
Komňa;68771;Zlínský;0.03;Czechia
Komorní Lhotka;73953;Moravskoslezský;0.03;Czechia
Komořany;68301;Jihomoravský;0.03;Czechia
Konárovice;28125;Středočeský;0.03;Czechia
Kondrac;25801;Středočeský;0.03;Czechia
Konecchlumí;50705;Královéhradecký;0.03;Czechia
Koněprusy;26601;Středočeský;0.03;Czechia
Konojedy;28163;Středočeský;0.03;Czechia
Konstantinovy Lázně;34952;Plzeňský;0.03;Czechia
Kopidlo;33141;Plzeňský;0.03;Czechia
Kopřivná;78833;Olomoucký;0.03;Czechia
Korkyně;26206;Středočeský;0.03;Czechia
Kornatice;33843;Plzeňský;0.03;Czechia
Korno;26727;Středočeský;0.03;Czechia
Korolupy;67107;Jihomoravský;0.03;Czechia
Korozluky;43401;Ústecký;0.03;Czechia
Koruna;56301;Pardubický;0.03;Czechia
Koryta;33151;Plzeňský;0.03;Czechia
Korytná;68752;Zlínský;0.03;Czechia
Kořenec;68001;Jihomoravský;0.03;Czechia
Kořenice;28002;Středočeský;0.03;Czechia
Kořenov;46849;Liberecký;0.03;Czechia
Kosice;50351;Královéhradecký;0.03;Czechia
Kosičky;50365;Královéhradecký;0.03;Czechia
Kosoř;25226;Středočeský;0.03;Czechia
Kosořice;29441;Středočeský;0.03;Czechia
Kosořín;56501;Pardubický;0.03;Czechia
Kosov;78901;Olomoucký;0.03;Czechia
Kosova Hora;26291;Středočeský;0.03;Czechia
Kostelany;76701;Zlínský;0.03;Czechia
Kostelany nad Moravou;68601;Zlínský;0.03;Czechia
Kostelec;69651;Jihomoravský;0.03;Czechia
Kostelec;34901;Plzeňský;0.03;Czechia
Kostelec;50601;Královéhradecký;0.03;Czechia
Kostelec nad Vltavou;39858;Jihočeský;0.03;Czechia
Kostelec u Heřmanova Městce;53803;Pardubický;0.03;Czechia
Kostelec u Holešova;76843;Zlínský;0.03;Czechia
Kostelec u Křížků;25168;Středočeský;0.03;Czechia
Kostelecké Horky;51741;Královéhradecký;0.03;Czechia
Kostelní Hlavno;29476;Středočeský;0.03;Czechia
Kostelní Lhota;28912;Středočeský;0.03;Czechia
Kostelní Radouň;37842;Jihočeský;0.03;Czechia
Kostelní Vydří;38001;Jihočeský;0.03;Czechia
Kostěnice;53002;Pardubický;0.03;Czechia
Kostice;69152;Jihomoravský;0.03;Czechia
Kostomlátky;28921;Středočeský;0.03;Czechia
Kostomlaty nad Labem;28921;Středočeský;0.03;Czechia
Kostomlaty pod Milešovkou;41754;Ústecký;0.03;Czechia
Kostomlaty pod Řípem;41301;Ústecký;0.03;Czechia
Košařiska;73981;Moravskoslezský;0.03;Czechia
Košátky;29479;Středočeský;0.03;Czechia
Košice;39117;Jihočeský;0.03;Czechia
Košíky;68704;Zlínský;0.03;Czechia
Košín;39137;Jihočeský;0.03;Czechia
Košťálov;51202;Liberecký;0.03;Czechia
Koštice;43921;Ústecký;0.03;Czechia
Kotenčice;26223;Středočeský;0.03;Czechia
Kotopeky;26801;Středočeský;0.03;Czechia
Kotovice;33301;Plzeňský;0.03;Czechia
Kotvrdovice;67907;Jihomoravský;0.03;Czechia
Kounov;27006;Středočeský;0.03;Czechia
Kounov;51792;Královéhradecký;0.03;Czechia
Kout na Šumavě;34502;Plzeňský;0.03;Czechia
Kouty;29001;Středočeský;0.03;Czechia
Kovač;50601;Královéhradecký;0.03;Czechia
Kovalovice;66406;Jihomoravský;0.03;Czechia
Koválovice-Osíčany;79829;Olomoucký;0.03;Czechia
Kováň;29425;Středočeský;0.03;Czechia
Kovanec;29426;Středočeský;0.03;Czechia
Kovanice;28802;Středočeský;0.03;Czechia
Kovářov;39855;Jihočeský;0.03;Czechia
Kovčín;34101;Plzeňský;0.03;Czechia
Kozárov;67971;Jihomoravský;0.03;Czechia
Kozárovice;26284;Středočeský;0.03;Czechia
Kozlany;68341;Jihomoravský;0.03;Czechia
Kozlov;78357;Olomoucký;0.03;Czechia
Kozlovice;73947;Moravskoslezský;0.03;Czechia
Kozlovice;33501;Plzeňský;0.03;Czechia
Kozly;44001;Ústecký;0.03;Czechia
Kozly;47001;Liberecký;0.03;Czechia
Kozmice;25601;Středočeský;0.03;Czechia
Kozmice;74711;Moravskoslezský;0.03;Czechia
Kozojedy;27054;Středočeský;0.03;Czechia
Kozojedy;33141;Plzeňský;0.03;Czechia
Kozojedy;50703;Královéhradecký;0.03;Czechia
Kozojídky;69663;Jihomoravský;0.03;Czechia
Kozolupy;33032;Plzeňský;0.03;Czechia
Kozomín;27745;Středočeský;0.03;Czechia
Kožlí;39804;Jihočeský;0.03;Czechia
Kožušany-Tážaly;78375;Olomoucký;0.03;Czechia
Kožušice;68333;Jihomoravský;0.03;Czechia
Krabčice;41187;Ústecký;0.03;Czechia
Krajková;35708;Karlovarský;0.03;Czechia
Krajníčko;38773;Jihočeský;0.03;Czechia
Krakov;27035;Středočeský;0.03;Czechia
Krakovany;28127;Středočeský;0.03;Czechia
Krakovec;27035;Středočeský;0.03;Czechia
Králíky;50401;Královéhradecký;0.03;Czechia
Králova Lhota;39804;Jihočeský;0.03;Czechia
Králova Lhota;51771;Královéhradecký;0.03;Czechia
Královec;54203;Královéhradecký;0.03;Czechia
Královice;27401;Středočeský;0.03;Czechia
Královské Poříčí;35601;Karlovarský;0.03;Czechia
Kramolín;33501;Plzeňský;0.03;Czechia
Kramolna;54701;Královéhradecký;0.03;Czechia
Kraselov;38716;Jihočeský;0.03;Czechia
Krásensko;68304;Jihomoravský;0.03;Czechia
Krasíkov;56301;Pardubický;0.03;Czechia
Krásná;35201;Karlovarský;0.03;Czechia
Krásná;73904;Moravskoslezský;0.03;Czechia
Krásné;53825;Pardubický;0.03;Czechia
Krásný Dvůr;43972;Ústecký;0.03;Czechia
Krásný Les;36301;Karlovarský;0.03;Czechia
Krásný Les;46401;Liberecký;0.03;Czechia
Krasov;79401;Moravskoslezský;0.03;Czechia
Krasová;67906;Jihomoravský;0.03;Czechia
Krašlovice;38901;Jihočeský;0.03;Czechia
Krašovice;33013;Plzeňský;0.03;Czechia
Kratochvilka;66491;Jihomoravský;0.03;Czechia
Kratonohy;50324;Královéhradecký;0.03;Czechia
Krátošice;39201;Jihočeský;0.03;Czechia
Kravaře;47103;Liberecký;0.03;Czechia
Kravsko;67151;Jihomoravský;0.03;Czechia
Krchleby;28601;Středočeský;0.03;Czechia
Krchleby;78901;Olomoucký;0.03;Czechia
Krchleby;28802;Středočeský;0.03;Czechia
Krchleby;51741;Královéhradecký;0.03;Czechia
Krčmaň;77900;Olomoucký;0.03;Czechia
Krejnice;38716;Jihočeský;0.03;Czechia
Krhanice;25742;Středočeský;0.03;Czechia
Krhov;67901;Jihomoravský;0.03;Czechia
Krhová;75663;Zlínský;0.03;Czechia
Krhovice;67128;Jihomoravský;0.03;Czechia
Krmelín;73924;Moravskoslezský;0.03;Czechia
Krňany;25744;Středočeský;0.03;Czechia
Krnsko;29431;Středočeský;0.03;Czechia
Krompach;47157;Liberecký;0.03;Czechia
Kropáčova Vrutice;29479;Středočeský;0.03;Czechia
Kroučová;27054;Středočeský;0.03;Czechia
Krouna;53943;Pardubický;0.03;Czechia
Krsy;33038;Plzeňský;0.03;Czechia
Krty-Hradec;38601;Jihočeský;0.03;Czechia
Kruh;51401;Liberecký;0.03;Czechia
Krumsín;79803;Olomoucký;0.03;Czechia
Krumvíř;69173;Jihomoravský;0.03;Czechia
Krupá;28163;Středočeský;0.03;Czechia
Krupá;27009;Středočeský;0.03;Czechia
Krušovice;27053;Středočeský;0.03;Czechia
Kružberk;74786;Moravskoslezský;0.03;Czechia
Krychnov;28002;Středočeský;0.03;Czechia
Kryštofovo Údolí;46001;Liberecký;0.03;Czechia
Kryštofovy Hamry;43191;Ústecký;0.03;Czechia
Křečhoř;28002;Středočeský;0.03;Czechia
Křečkov;29001;Středočeský;0.03;Czechia
Křečovice;25756;Středočeský;0.03;Czechia
Křelov-Břuchotín;78336;Olomoucký;0.03;Czechia
Křelovice;33036;Plzeňský;0.03;Czechia
Křenek;27714;Středočeský;0.03;Czechia
Křenice;25084;Středočeský;0.03;Czechia
Křenov;56922;Pardubický;0.03;Czechia
Křenovice;75201;Olomoucký;0.03;Czechia
Křenovice;39843;Jihočeský;0.03;Czechia
Křenovice;68352;Jihomoravský;0.03;Czechia
Křenovy;34561;Plzeňský;0.03;Czechia
Křepice;67140;Jihomoravský;0.03;Czechia
Křepice;69165;Jihomoravský;0.03;Czechia
Křesetice;28547;Středočeský;0.03;Czechia
Křesín;41002;Ústecký;0.03;Czechia
Křešice;41148;Ústecký;0.03;Czechia
Křetín;67962;Jihomoravský;0.03;Czechia
Křídlůvky;67128;Jihomoravský;0.03;Czechia
Křimov;43001;Ústecký;0.03;Czechia
Křinice;55001;Královéhradecký;0.03;Czechia
Křišťanov;38301;Jihočeský;0.03;Czechia
Křišťanovice;79368;Moravskoslezský;0.03;Czechia
Křižanovice;68501;Jihomoravský;0.03;Czechia
Křižanovice;53821;Pardubický;0.03;Czechia
Křižanovice u Vyškova;68201;Jihomoravský;0.03;Czechia
Křižany;46353;Liberecký;0.03;Czechia
Křižínkov;59453;Jihomoravský;0.03;Czechia
Křížkový Újezdec;25168;Středočeský;0.03;Czechia
Křižovatka;35134;Karlovarský;0.03;Czechia
Křtěnov;67974;Jihomoravský;0.03;Czechia
Křtomil;75114;Olomoucký;0.03;Czechia
Kšely;28201;Středočeský;0.03;Czechia
Kšice;34901;Plzeňský;0.03;Czechia
Ktiš;38403;Jihočeský;0.03;Czechia
Ktová;51263;Liberecký;0.03;Czechia
Kublov;26741;Středočeský;0.03;Czechia
Kubova Huť;38501;Jihočeský;0.03;Czechia
Kubšice;67176;Jihomoravský;0.03;Czechia
Kuchařovice;66902;Jihomoravský;0.03;Czechia
Kučerov;68201;Jihomoravský;0.03;Czechia
Kučeř;39834;Jihočeský;0.03;Czechia
Kudlovice;68703;Zlínský;0.03;Czechia
Kujavy;74245;Moravskoslezský;0.03;Czechia
Kukle;56802;Pardubický;0.03;Czechia
Kuks;54443;Královéhradecký;0.03;Czechia
Kulířov;67906;Jihomoravský;0.03;Czechia
Kunčice;50315;Královéhradecký;0.03;Czechia
Kunčice nad Labem;54361;Královéhradecký;0.03;Czechia
Kunčice pod Ondřejníkem;73913;Moravskoslezský;0.03;Czechia
Kunčina;56924;Pardubický;0.03;Czechia
Kunčina Ves;67971;Jihomoravský;0.03;Czechia
Kunětice;53304;Pardubický;0.03;Czechia
Kunice;67971;Jihomoravský;0.03;Czechia
Kunice;25163;Středočeský;0.03;Czechia
Kuničky;67902;Jihomoravský;0.03;Czechia
Kunín;74253;Moravskoslezský;0.03;Czechia
Kunkovice;76813;Zlínský;0.03;Czechia
Kuňovice;25765;Středočeský;0.03;Czechia
Kunovice;75644;Zlínský;0.03;Czechia
Kunratice;46401;Liberecký;0.03;Czechia
Kunratice;40502;Ústecký;0.03;Czechia
Kunratice u Cvikova;47155;Liberecký;0.03;Czechia
Kunžak;37862;Jihočeský;0.03;Czechia
Kupařovice;66464;Jihomoravský;0.03;Czechia
Kurdějov;69301;Jihomoravský;0.03;Czechia
Kurovice;76852;Zlínský;0.03;Czechia
Kuřimany;38601;Jihočeský;0.03;Czechia
Kuřimské Jestřabí;59455;Jihomoravský;0.03;Czechia
Kutrovice;27375;Středočeský;0.03;Czechia
Kuželov;69673;Jihomoravský;0.03;Czechia
Kvasice;76821;Zlínský;0.03;Czechia
Kvasiny;51702;Královéhradecký;0.03;Czechia
Kváskovice;38601;Jihočeský;0.03;Czechia
Květná;57201;Pardubický;0.03;Czechia
Květnice;25084;Středočeský;0.03;Czechia
Květov;39901;Jihočeský;0.03;Czechia
Kvíčovice;34562;Plzeňský;0.03;Czechia
Kvilda;38493;Jihočeský;0.03;Czechia
Kvílice;27375;Středočeský;0.03;Czechia
Kvítkov;47001;Liberecký;0.03;Czechia
Kvítkovice;37384;Jihočeský;0.03;Czechia
Kyje;50713;Královéhradecký;0.03;Czechia
Kyjovice;74768;Moravskoslezský;0.03;Czechia
Kyjovice;67161;Jihomoravský;0.03;Czechia
Kyselka;36272;Karlovarský;0.03;Czechia
Kyselovice;76811;Zlínský;0.03;Czechia
Kyšice;33001;Plzeňský;0.03;Czechia
Kyšice;27351;Středočeský;0.03;Czechia
Kyškovice;41301;Ústecký;0.03;Czechia
Kytlice;40745;Ústecký;0.03;Czechia
Labská Stráň;40502;Ústecký;0.03;Czechia
Labské Chrčice;28126;Pardubický;0.03;Czechia
Labuty;69648;Jihomoravský;0.03;Czechia
Lačnov;75612;Zlínský;0.03;Czechia
Ladná;69146;Jihomoravský;0.03;Czechia
Lahošť;41725;Ústecký;0.03;Czechia
Lampertice;54101;Královéhradecký;0.03;Czechia
Lančov;67106;Jihomoravský;0.03;Czechia
Lánov;54341;Královéhradecký;0.03;Czechia
Lány;27061;Středočeský;0.03;Czechia
Lány;53701;Pardubický;0.03;Czechia
Lanžov;54401;Královéhradecký;0.03;Czechia
Lásenice;37801;Jihočeský;0.03;Czechia
Laškov;79857;Olomoucký;0.03;Czechia
Lavičné;56904;Pardubický;0.03;Czechia
Láz;26241;Středočeský;0.03;Czechia
Lazinov;67962;Jihomoravský;0.03;Czechia
Lázně Libverda;46362;Liberecký;0.03;Czechia
Lazníky;75125;Olomoucký;0.03;Czechia
Lazsko;26231;Středočeský;0.03;Czechia
Lažánky;38801;Jihočeský;0.03;Czechia
Lažánky;66471;Jihomoravský;0.03;Czechia
Lažany;38801;Jihočeský;0.03;Czechia
Lažany;46345;Liberecký;0.03;Czechia
Lažany;67922;Jihomoravský;0.03;Czechia
Lažiště;38432;Jihočeský;0.03;Czechia
Lážovice;26724;Středočeský;0.03;Czechia
Lčovice;38481;Jihočeský;0.03;Czechia
Lechotice;76852;Zlínský;0.03;Czechia
Lechovice;67163;Jihomoravský;0.03;Czechia
Ledce;66462;Jihomoravský;0.03;Czechia
Ledce;27305;Středočeský;0.03;Czechia
Ledce;29447;Středočeský;0.03;Czechia
Ledce;33014;Plzeňský;0.03;Czechia
Ledce;51771;Královéhradecký;0.03;Czechia
Ledčice;27708;Středočeský;0.03;Czechia
Lednice;69144;Jihomoravský;0.03;Czechia
Lejšovka;50303;Královéhradecký;0.03;Czechia
Lelekovice;66431;Jihomoravský;0.03;Czechia
Lenešice;43923;Ústecký;0.03;Czechia
Lenora;38442;Jihočeský;0.03;Czechia
Leskovec;75611;Zlínský;0.03;Czechia
Leskovec nad Moravicí;79368;Moravskoslezský;0.03;Czechia
Lesná;67102;Jihomoravský;0.03;Czechia
Lesná;34701;Plzeňský;0.03;Czechia
Lesní Hluboké;66483;Jihomoravský;0.03;Czechia
Lesnice;78901;Olomoucký;0.03;Czechia
Lesonice;67201;Jihomoravský;0.03;Czechia
Lestkov;34953;Plzeňský;0.03;Czechia
Lešany;79842;Olomoucký;0.03;Czechia
Lešany;25744;Středočeský;0.03;Czechia
Lešetice;26231;Středočeský;0.03;Czechia
Lešná;75641;Zlínský;0.03;Czechia
Leština;53944;Pardubický;0.03;Czechia
Leština;78971;Olomoucký;0.03;Czechia
Leštinka;53973;Pardubický;0.03;Czechia
Letiny;33601;Plzeňský;0.03;Czechia
Letonice;68335;Jihomoravský;0.03;Czechia
Lety;25229;Středočeský;0.03;Czechia
Lety;39804;Jihočeský;0.03;Czechia
Levínská Olešnice;51401;Liberecký;0.03;Czechia
Lhota;27301;Středočeský;0.03;Czechia
Lhota;76302;Zlínský;0.03;Czechia
Lhota;75131;Olomoucký;0.03;Czechia
Lhota;75131;Olomoucký;0.03;Czechia
Lhota pod Hořičkami;55205;Královéhradecký;0.03;Czechia
Lhota pod Libčany;50327;Královéhradecký;0.03;Czechia
Lhota pod Radčem;33701;Plzeňský;0.03;Czechia
Lhota Rapotina;67901;Jihomoravský;0.03;Czechia
Lhota u Lysic;67971;Jihomoravský;0.03;Czechia
Lhota u Olešnice;67974;Jihomoravský;0.03;Czechia
Lhota u Příbramě;26101;Středočeský;0.03;Czechia
Lhota u Vsetína;75501;Zlínský;0.03;Czechia
Lhotka;27731;Středočeský;0.03;Czechia
Lhotka;75124;Olomoucký;0.03;Czechia
Lhotka;26723;Středočeský;0.03;Czechia
